iter	Logloss
244	0.5442962927
245	0.544038183
246	0.5437025064
247	0.5435321044
248	0.5432235926
249	0.5428854083
250	0.5425354483
251	0.5421630784
252	0.5418601391
253	0.541516332
254	0.5409987112
255	0.5406486764
256	0.5403201049
257	0.5399125291
258	0.5394526676
259	0.5391117219
260	0.5389775374
261	0.5387306731
262	0.5381269487
263	0.5378154748
264	0.5375022833
265	0.5371229937
266	0.5368636967
267	0.5364728415
268	0.5362290937
269	0.5359535108
270	0.5356637667
271	0.5353093352
272	0.5348590493
273	0.5344935648
274	0.5342531073
275	0.533783218
276	0.533510684
277	0.5330337773
278	0.5326474349
279	0.5322703822
280	0.5319711017
281	0.5316325847
282	0.5312957452
283	0.5309485912
284	0.5306928407
285	0.5305487132
286	0.5300355866
287	0.5296584902
288	0.5294415421
289	0.5291370656
290	0.5288069561
291	0.5285006197
292	0.5281949067
293	0.5279046953
294	0.5276422907
295	0.5272488972
296	0.5271173436
297	0.5267165607
298	0.5263932919
299	0.5261540132
300	0.5258221538
301	0.5255266997
302	0.5251961748
303	0.5249686729
304	0.5245438258
305	0.5241755908
306	0.523869517
307	0.5235198402
308	0.5231521604
309	0.5226373061
310	0.5221490906
311	0.5218356529
312	0.521535145
313	0.5212969802
314	0.520914892
315	0.5204746918
316	0.5201525937
317	0.519753898
318	0.5193753852
319	0.519030551
320	0.5185723471
321	0.5183573816
322	0.5180348793
323	0.517579258
324	0.5172162048
325	0.5167628786
326	0.5164290262
327	0.5161698266
328	0.5159022606
329	0.5154105102
330	0.5151936753
331	0.5149081511
332	0.5145517646
333	0.51413673
334	0.5136259605
335	0.513213908
336	0.5127716753
337	0.5125370758
338	0.5122584508
339	0.5119673864
340	0.5116781773
341	0.5114866035
342	0.5113047006
343	0.5109785881
344	0.5106847818
345	0.51038849
346	0.5100807711
347	0.5095571012
348	0.5092242912
349	0.5089056793
350	0.508627606
351	0.5081605027
352	0.507836473
353	0.5075836498
354	0.5071842406
355	0.5068633414
356	0.5064975357
357	0.5062034644
358	0.5059307592
359	0.5054009442
360	0.5050370094
361	0.5046908453
362	0.5042490384
363	0.5037976765
364	0.5037410879
365	0.5033962524
366	0.5031297879
367	0.5027910347
368	0.5024567608
369	0.5022171818
370	0.5019369723
371	0.5016498264
372	0.5013594511
373	0.5009861933
374	0.5006954499
375	0.5001473098
376	0.4998284498
377	0.4994563997
378	0.4991983329
379	0.4989355954
380	0.498617349
381	0.4984172614
382	0.4982519663
383	0.4980730503
384	0.4978772809
385	0.4975409879
386	0.4972371811
387	0.4967888983
388	0.4963565374
389	0.4959641374
390	0.4956223514
391	0.4951376024
392	0.4946800894
393	0.4944486623
394	0.4942433389
395	0.4939814375
396	0.4938636626
397	0.4936334182
398	0.4933393931
399	0.4931215623
400	0.4928292815
401	0.4923926675
402	0.4920524748
403	0.49175384
404	0.4913661365
405	0.4909651072
406	0.4907788665
407	0.4905389279
408	0.4903124684
409	0.4900059842
410	0.4894790867
411	0.4893229102
412	0.4890268362
413	0.4888490413
414	0.4886084522
415	0.4882769328
416	0.4879289189
417	0.4876670812
418	0.4874101837
419	0.4870107948
420	0.4867151595
421	0.4864240677
422	0.4861468688
423	0.4858820698
424	0.485636779
425	0.4854606181
426	0.4852580769
427	0.4849672145
428	0.4846014013
429	0.4841791835
430	0.4838380316
431	0.4834114073
432	0.4832687495
433	0.4829152821
434	0.4825085283
435	0.4822373578
436	0.4819014977
437	0.4816026133
438	0.4813273301
439	0.4809569005
440	0.4807423479
441	0.4804695163
442	0.480316684
443	0.4800316929
444	0.4797364016
445	0.4795101637
446	0.4791760213
447	0.4790889875
448	0.4787643455
449	0.478636562
450	0.4783999813
451	0.4780548544
452	0.4778005961
453	0.4774364334
454	0.4770859835
455	0.4768160026
456	0.4766212761
457	0.4762583126
458	0.4759826803
459	0.4758596343
460	0.4757425322
461	0.4754745045
462	0.4752615712
463	0.4748718456
464	0.4747101647
465	0.4744782229
466	0.4741784427
467	0.4738150675
468	0.473578843
469	0.4733557339
470	0.4730816798
471	0.4727883732
472	0.4725384834
473	0.4721797355
474	0.4719007941
475	0.4716762037
476	0.4715163058
477	0.4713812524
478	0.4712818243
479	0.4711409064
480	0.4709219098
481	0.4705631954
482	0.4703871699
483	0.4700396144
484	0.4698154653
485	0.4696021436
486	0.4693924871
487	0.4690732209
488	0.468886506
489	0.4686626879
490	0.4684102512
491	0.4681813904
492	0.4678234549
493	0.4675000419
494	0.467222984
495	0.4667724949
496	0.4664108948
497	0.4662066639
498	0.4658798101
499	0.4655780427
500	0.4653526974
501	0.4650086343
502	0.4646868473
503	0.464502685
504	0.4642869723
505	0.4641320634
506	0.4638759057
507	0.4634457759
508	0.4631632818
509	0.4629509003
510	0.4627851179
511	0.4624328494
512	0.4623370776
513	0.462017508
514	0.4618507374
515	0.4616672388
516	0.4613862195
517	0.4610503779
518	0.4608234128
519	0.4606081244
520	0.4602889288
521	0.4597422199
522	0.4593889127
523	0.4591662114
524	0.4588377094
525	0.4585914796
526	0.4584107436
527	0.4581115818
528	0.4577062622
529	0.457315072
530	0.457003959
531	0.4567298876
532	0.456493652
533	0.4563306369
534	0.4560693914
535	0.4558355922
536	0.4554077061
537	0.4551124235
538	0.4548009939
539	0.4545367695
540	0.4542553825
541	0.4540121506
542	0.4538786099
543	0.4536507941
544	0.4531225959
545	0.452864224
546	0.4525364278
547	0.4524505079
548	0.4522214575
549	0.4517112309
550	0.4513450635
551	0.4510768768
552	0.4509199799
553	0.4507852785
554	0.4503838855
555	0.4502045869
556	0.4498505436
557	0.4496474475
558	0.449405112
559	0.4491555934
560	0.4490469349
561	0.4487307708
562	0.4484601878
563	0.4482573369
564	0.447965244
565	0.4476118628
566	0.4472862219
567	0.4470014465
568	0.4466766117
569	0.4463295412
570	0.4461772164
571	0.4458037549
572	0.4456468184
573	0.4455379573
574	0.4453745627
575	0.4450983654
576	0.4448584332
577	0.4445446429
578	0.4443325724
579	0.4441030214
580	0.4439665278
581	0.4437775171
582	0.4435349204
583	0.4432862418
584	0.442984143
585	0.442811302
586	0.4425141731
587	0.4421665398
588	0.4419823156
589	0.4417896428
590	0.4414500165
591	0.4411861867
592	0.4409975821
593	0.4406862637
594	0.4402366125
595	0.4399297379
596	0.4395752707
597	0.4393413545
598	0.4391750522
599	0.4390077022
